index,ID,Name,FullName,Age,Nationality,Club,Image,Position,Overall,Potential,Value,Wage,URL
12864,206567,A. Campbell,Adam Campbell,22,England,Morecambe,https://cdn.sofifa.org/48/18/players/206567.png,"ST, LM, RM",63,71,€550K,€2K,https://sofifa.com/player/206567
12865,218343,R. Hedges,Ryan Hedges,21,Wales,Barnsley,https://cdn.sofifa.org/48/18/players/218343.png,"RM, RW, LW",63,74,€625K,€2K,https://sofifa.com/player/218343
12866,222951,M. Rodák,Marek Rodák,20,Slovakia,Rotherham United,https://cdn.sofifa.org/48/18/players/222951.png,GK,63,75,€525K,€4K,https://sofifa.com/player/222951
12867,225255,S. Abalo,Sunday Abalo,22,Ghana,Rio Ave FC,https://cdn.sofifa.org/48/18/players/225255.png,"CDM, CB",63,70,€450K,€2K,https://sofifa.com/player/225255
12868,226791,T. Moore,Taylor Moore,20,England,Cheltenham Town,https://cdn.sofifa.org/48/18/players/226791.png,"CB, RB, RWB",63,76,€625K,€6K,https://sofifa.com/player/226791
12869,234983,Q. Laçi,Qazim Laçi,21,Albania,AC Ajaccio,https://cdn.sofifa.org/48/18/players/234983.png,"CM, CAM",63,73,€600K,€1K,https://sofifa.com/player/234983
12870,172265,I. Osbourne,Isaiah Osbourne,29,England,Forest Green,https://cdn.sofifa.org/48/18/players/172265.png,"CM, CDM",63,63,€350K,€4K,https://sofifa.com/player/172265
12871,173033,M. Fofana,Mohamed Fofana,32,Mali,RC Lens,https://cdn.sofifa.org/48/18/players/173033.png,CB,63,63,€210K,€2K,https://sofifa.com/player/173033
12872,240361,I. De Santis,Ivan De Santis,20,Italy,Ascoli,https://cdn.sofifa.org/48/18/players/240361.png,CB,63,78,€725K,€1K,https://sofifa.com/player/240361
12873,190441,V. Bindia,Victor Demba Bindia,27,Senegal,Sandefjord Fotball,https://cdn.sofifa.org/48/18/players/190441.png,"RWB, CB, RM",63,63,€300K,€1K,https://sofifa.com/player/190441
12874,210922,B. Al Seliteen,Bader Mansour Al Seliteen,26,Saudi Arabia,Al Raed,https://cdn.sofifa.org/48/18/players/210922.png,"CM, CDM, RM",63,63,€400K,€4K,https://sofifa.com/player/210922
12875,211690,G. Andonian,Gaël Andonian,22,Armenia,Olympique de Marseille,https://cdn.sofifa.org/48/18/players/211690.png,"CB, LB",63,68,€425K,€4K,https://sofifa.com/player/211690
12876,229098,T. Kaçar,Tugay Kaçar,23,Turkey,Osmanlıspor,https://cdn.sofifa.org/48/18/players/229098.png,CM,63,69,€500K,€3K,https://sofifa.com/player/229098
12877,232682,A. Al Suwat,Abdulmajeed Al Suwat,22,Saudi Arabia,Al Taawoun,https://cdn.sofifa.org/48/18/players/232682.png,"CAM, RM, CM",63,68,€500K,€4K,https://sofifa.com/player/232682
12878,201963,E. White,Ethan White,26,United States,New York City Football Club,https://cdn.sofifa.org/48/18/players/201963.png,"RB, CB",63,63,€325K,€2K,https://sofifa.com/player/201963
12879,165867,Kim Jae Sung,Jae Sung Kim,33,Korea Republic,Jeonnam Dragons,https://cdn.sofifa.org/48/18/players/165867.png,"CM, CDM",63,63,€220K,€2K,https://sofifa.com/player/165867
12880,241131,L. Justiniano,Leonel Justiniano,24,Bolivia,,https://cdn.sofifa.org/48/18/players/241131.png,CDM,63,66,€0,€0,https://sofifa.com/player/241131
12881,199916,T. Eastman,Tom Eastman,25,England,Colchester United,https://cdn.sofifa.org/48/18/players/199916.png,CB,63,66,€400K,€3K,https://sofifa.com/player/199916
12882,236780,A. Türkaslan,Ahmet Eyüp Türkaslan,22,Turkey,Osmanlıspor,https://cdn.sofifa.org/48/18/players/236780.png,GK,63,70,€375K,€2K,https://sofifa.com/player/236780
12883,239852,D. Barreto,Diego Barreto,24,Paraguay,Alianza Petrolera,https://cdn.sofifa.org/48/18/players/239852.png,CAM,63,67,€475K,€1K,https://sofifa.com/player/239852
12884,221165,Calderón,Carlos Calderón López,22,Spain,Getafe CF,https://cdn.sofifa.org/48/18/players/221165.png,"RW, RM",63,68,€500K,€4K,https://sofifa.com/player/221165
12885,231661,M. Tombakti,Moataz Tombakti,23,Saudi Arabia,Al Fayha,https://cdn.sofifa.org/48/18/players/231661.png,CDM,63,70,€450K,€3K,https://sofifa.com/player/231661
12886,239085,E. Håland,Erling Håland,16,Norway,Molde FK,https://cdn.sofifa.org/48/18/players/239085.png,ST,63,82,€750K,€1K,https://sofifa.com/player/239085
12887,241389,Y. Sari,Yusuf Sari,18,France,Olympique de Marseille,https://cdn.sofifa.org/48/18/players/241389.png,RW,63,75,€600K,€3K,https://sofifa.com/player/241389
12888,221167,C. Dummigan,Cameron Dummigan,21,Northern Ireland,Oldham Athletic,https://cdn.sofifa.org/48/18/players/221167.png,"RB, RWB, RM",63,72,€500K,€1K,https://sofifa.com/player/221167
12889,232175,D. Kozica,Dzenis Kozica,24,Sweden,Djurgårdens IF,https://cdn.sofifa.org/48/18/players/232175.png,"RM, ST",63,69,€500K,€1K,https://sofifa.com/player/232175
12890,167919,M. Done,Matt Done,28,Wales,Rochdale,https://cdn.sofifa.org/48/18/players/167919.png,"ST, LM, LWB",63,63,€375K,€2K,https://sofifa.com/player/167919
12891,237295,E. Latte Lath,Emmanuel Latte Lath,18,Ivory Coast,Pescara,https://cdn.sofifa.org/48/18/players/237295.png,RW,63,83,€750K,€1K,https://sofifa.com/player/237295
12892,238831,J. Fehr,Jeff-Denis Fehr,22,Germany,SG Sonnenhof Großaspach,https://cdn.sofifa.org/48/18/players/238831.png,"LM, RM",63,73,€600K,€1K,https://sofifa.com/player/238831
12893,220912,F. Jagiełło,Filip Jagiełło,19,Poland,Zagłębie Lubin,https://cdn.sofifa.org/48/18/players/220912.png,"CAM, CM",63,75,€650K,€1K,https://sofifa.com/player/220912
12894,238320,M. Sepúlveda,Matías Sepúlveda,18,Chile,CD O'Higgins,https://cdn.sofifa.org/48/18/players/238320.png,"CM, CAM",63,76,€650K,€1K,https://sofifa.com/player/238320
12895,191728,H. Storbæk,Håvard Storbæk,31,Norway,Sandefjord Fotball,https://cdn.sofifa.org/48/18/players/191728.png,CM,63,63,€325K,€1K,https://sofifa.com/player/191728
12896,227825,Jang Dae Hee,Dae Hee Jang,23,Korea Republic,Ulsan Hyundai Horang-i,https://cdn.sofifa.org/48/18/players/227825.png,GK,63,73,€450K,€1K,https://sofifa.com/player/227825
12897,215026,P. Magnín,Pablo Daniel Magnín,27,Argentina,San Martín de San Juan,https://cdn.sofifa.org/48/18/players/215026.png,ST,63,64,€425K,€2K,https://sofifa.com/player/215026
12898,216050,A. Gagliardi,Alejandro Gagliardi,27,Argentina,Chacarita Juniors,https://cdn.sofifa.org/48/18/players/216050.png,"RM, ST, RW",63,63,€375K,€3K,https://sofifa.com/player/216050
12899,225010,G. Kyeremeh,Gyamfi Kyeremeh,22,Belgium,Oldham Athletic,https://cdn.sofifa.org/48/18/players/225010.png,"RM, LM",63,71,€550K,€1K,https://sofifa.com/player/225010
12900,231154,M. Noble,Matías Noble,20,Argentina,Gimnasia y Esgrima La Plata,https://cdn.sofifa.org/48/18/players/231154.png,LM,63,74,€625K,€2K,https://sofifa.com/player/231154
12901,238578,Lee Jin Hyun,Jin Hyun Lee,19,Korea Republic,FK Austria Wien,https://cdn.sofifa.org/48/18/players/238578.png,CM,63,73,€575K,€1K,https://sofifa.com/player/238578
12902,198899,João Pereira,João Duarte Vieira Pereira,27,Portugal,Odense Boldklub,https://cdn.sofifa.org/48/18/players/198899.png,"LB, CB",63,64,€350K,€3K,https://sofifa.com/player/198899
12903,237043,R. Alvarado,Roberto Alvarado,18,Mexico,Necaxa,https://cdn.sofifa.org/48/18/players/237043.png,"CAM, CM",63,72,€525K,€2K,https://sofifa.com/player/237043
12904,215028,F. Montero,Fausto Montero,28,Argentina,Argentinos Juniors,https://cdn.sofifa.org/48/18/players/215028.png,"RM, CM",63,63,€375K,€3K,https://sofifa.com/player/215028
12905,229364,Arellano,Julen Arellano Zaldúa,20,Spain,CA Osasuna,https://cdn.sofifa.org/48/18/players/229364.png,"LB, LM",63,75,€575K,€2K,https://sofifa.com/player/229364
12906,234484,L. Fosgaard,Lasse Fosgaard,30,Denmark,Lyngby BK,https://cdn.sofifa.org/48/18/players/234484.png,RM,63,63,€350K,€2K,https://sofifa.com/player/234484
12907,212725,D. Smith,Donnie Smith,26,United States,New England Revolution,https://cdn.sofifa.org/48/18/players/212725.png,"LM, LB",63,63,€400K,€2K,https://sofifa.com/player/212725
12908,219637,Ander Cantero,Ander Cantero Armendariz,22,Spain,Villarreal CF,https://cdn.sofifa.org/48/18/players/219637.png,GK,63,72,€425K,€3K,https://sofifa.com/player/219637
12909,220149,T. Field,Tom Field,20,England,Brentford,https://cdn.sofifa.org/48/18/players/220149.png,"LB, LWB",63,74,€550K,€6K,https://sofifa.com/player/220149
12910,227573,D. Nazon,Duckens Nazon,23,Haiti,Wolverhampton Wanderers,https://cdn.sofifa.org/48/18/players/227573.png,"ST, CAM",63,72,€575K,€9K,https://sofifa.com/player/227573
12911,234229,R. McCrorie,Ross McCrorie,19,Scotland,Rangers,https://cdn.sofifa.org/48/18/players/234229.png,"CB, CDM, RB",63,79,€725K,€4K,https://sofifa.com/player/234229
12912,170229,L. Prosser,Luke Prosser,29,England,Colchester United,https://cdn.sofifa.org/48/18/players/170229.png,CB,63,63,€290K,€3K,https://sofifa.com/player/170229
12913,177397,N. Malić,Nedeljko Malić,29,Austria,SV Mattersburg,https://cdn.sofifa.org/48/18/players/177397.png,CB,63,63,€290K,€4K,https://sofifa.com/player/177397
12914,193013,J. Shea,James Shea,26,England,Luton Town,https://cdn.sofifa.org/48/18/players/193013.png,GK,63,66,€325K,€3K,https://sofifa.com/player/193013
12915,164854,J. Mullins,Johnny Mullins,31,England,Luton Town,https://cdn.sofifa.org/48/18/players/164854.png,CB,63,63,€250K,€4K,https://sofifa.com/player/164854
12916,226295,B. Boutobba,Bilal Boutobba,18,France,Sevilla Atlético,https://cdn.sofifa.org/48/18/players/226295.png,RM,63,72,€525K,€1K,https://sofifa.com/player/226295
12917,231927,V. Zubarev,Vladimir Zubarev,24,Russia,FC Ufa,https://cdn.sofifa.org/48/18/players/231927.png,"CDM, CM",63,70,€450K,€4K,https://sofifa.com/player/231927
12918,232951,H. Nakagawa,Hiroto Nakagawa,22,Japan,Kashiwa Reysol,https://cdn.sofifa.org/48/18/players/232951.png,"ST, RM",63,70,€525K,€3K,https://sofifa.com/player/232951
12919,233207,S. Muroya,Sei Muroya,23,Japan,F.C. Tokyo,https://cdn.sofifa.org/48/18/players/233207.png,"RB, RWB",63,71,€450K,€2K,https://sofifa.com/player/233207
12920,233463,S. Skålevik,Steffen Lie Skålevik,24,Norway,SK Brann,https://cdn.sofifa.org/48/18/players/233463.png,"ST, LW, RW",63,70,€525K,€1K,https://sofifa.com/player/233463
12921,236279,I. Conté,Ibrahima Conté,21,Guinea,FC Lorient,https://cdn.sofifa.org/48/18/players/236279.png,CB,63,73,€525K,€1K,https://sofifa.com/player/236279
12922,179703,M. Harrington,Michael Harrington,31,United States,Chicago Fire Soccer Club,https://cdn.sofifa.org/48/18/players/179703.png,"RB, LB",63,63,€240K,€2K,https://sofifa.com/player/179703
12923,186103,L. Collins,Lee Collins,28,England,Forest Green,https://cdn.sofifa.org/48/18/players/186103.png,"CB, CDM, CM",63,63,€300K,€3K,https://sofifa.com/player/186103
12924,206072,B. Miele,Brandon Miele,22,Republic of Ireland,Shamrock Rovers,https://cdn.sofifa.org/48/18/players/206072.png,"RM, LM, CAM",63,74,€625K,€1K,https://sofifa.com/player/206072
12925,213752,Agnaldo,Agnaldo Moraes,23,Brazil,Molde FK,https://cdn.sofifa.org/48/18/players/213752.png,"CF, RM",63,72,€575K,€2K,https://sofifa.com/player/213752
12926,236280,A. López,Ángel López,19,Mexico,Tiburones Rojos de Veracruz,https://cdn.sofifa.org/48/18/players/236280.png,"ST, LW",63,73,€575K,€6K,https://sofifa.com/player/236280
12927,54008,S. Bywater,Stephen Bywater,36,England,Burton Albion,https://cdn.sofifa.org/48/18/players/54008.png,GK,63,63,€50K,€1K,https://sofifa.com/player/54008
12928,236537,G. Arteaga,Gerardo Arteaga,18,Mexico,Santos Laguna,https://cdn.sofifa.org/48/18/players/236537.png,LB,63,73,€475K,€2K,https://sofifa.com/player/236537
12929,221178,L. Enoh,Lewis Enoh,24,Cameroon,Sporting Lokeren,https://cdn.sofifa.org/48/18/players/221178.png,"ST, RM, RB",63,66,€475K,€3K,https://sofifa.com/player/221178
12930,230906,K. Osorio,Kelvin Osorio,23,Colombia,Deportivo Pasto,https://cdn.sofifa.org/48/18/players/230906.png,CM,63,69,€500K,€1K,https://sofifa.com/player/230906
12931,197883,P. Cowan-Hall,Paris Cowan-Hall,26,England,Wycombe Wanderers,https://cdn.sofifa.org/48/18/players/197883.png,"RW, LW",63,63,€400K,€4K,https://sofifa.com/player/197883
12932,201467,B. Gartland,Brian Gartland,30,Republic of Ireland,Dundalk,https://cdn.sofifa.org/48/18/players/201467.png,CB,63,63,€270K,€1K,https://sofifa.com/player/201467
12933,211707,P. McGinn,Paul McGinn,26,Scotland,Partick Thistle F.C.,https://cdn.sofifa.org/48/18/players/211707.png,RB,63,64,€350K,€2K,https://sofifa.com/player/211707
12934,192251,A. Barton,Adam Barton,26,Republic of Ireland,Partick Thistle F.C.,https://cdn.sofifa.org/48/18/players/192251.png,"CM, CB",63,64,€425K,€2K,https://sofifa.com/player/192251
12935,212988,A. Deja,Adam Deja,24,Poland,Cracovia,https://cdn.sofifa.org/48/18/players/212988.png,"CDM, CM",63,70,€450K,€1K,https://sofifa.com/player/212988
12936,232444,N. Falasco,Nicola Falasco,23,Italy,Avellino,https://cdn.sofifa.org/48/18/players/232444.png,LB,63,70,€425K,€8K,https://sofifa.com/player/232444
12937,205053,R. McCabe,Rhys McCabe,24,Scotland,Sligo Rovers,https://cdn.sofifa.org/48/18/players/205053.png,"CM, CDM",63,68,€475K,€1K,https://sofifa.com/player/205053
12938,142333,M. McNulty,Mark McNulty,36,Republic of Ireland,Cork City,https://cdn.sofifa.org/48/18/players/142333.png,GK,63,63,€50K,€1K,https://sofifa.com/player/142333
12939,212989,S. Luštica,Steven Luštica,26,Australia,Western Sydney Wanderers,https://cdn.sofifa.org/48/18/players/212989.png,"CM, LM",63,64,€425K,€2K,https://sofifa.com/player/212989
12940,158973,L. Corti,Leonardo Corti,36,Argentina,San Martín de San Juan,https://cdn.sofifa.org/48/18/players/158973.png,GK,63,63,€50K,€1K,https://sofifa.com/player/158973
12941,230141,Muguruza,Joseba Muguruza Bengoa,23,Spain,Real Sociedad,https://cdn.sofifa.org/48/18/players/230141.png,"RW, RM, LW",63,69,€500K,€5K,https://sofifa.com/player/230141
12942,239613,M. Pessina,Matteo Pessina,20,Italy,La Spezia,https://cdn.sofifa.org/48/18/players/239613.png,CM,63,79,€800K,€1K,https://sofifa.com/player/239613
12943,198142,O. Ayık,Onur Ayık,27,Turkey,Akhisar Belediyespor,https://cdn.sofifa.org/48/18/players/198142.png,"RM, LM",63,63,€375K,€4K,https://sofifa.com/player/198142
12944,228094,Nahuel,Nahuel Alberto Omiliani González,21,Spain,CD Tenerife,https://cdn.sofifa.org/48/18/players/228094.png,"LB, RB",63,74,€550K,€1K,https://sofifa.com/player/228094
12945,235518,Bolaños,Roberto Jesús Melián Bolaños,22,Spain,CD Tenerife,https://cdn.sofifa.org/48/18/players/235518.png,"CM, CAM",63,72,€550K,€2K,https://sofifa.com/player/235518
12946,238590,Byeon Jun Byum,Jun Byum Byeon,26,Korea Republic,Shimizu S-Pulse,https://cdn.sofifa.org/48/18/players/238590.png,CB,63,64,€350K,€1K,https://sofifa.com/player/238590
12947,240126,W. Meyiwa,Wiseman Meyiwa,17,South Africa,Kaizer Chiefs,https://cdn.sofifa.org/48/18/players/240126.png,"CM, CDM",63,77,€725K,€1K,https://sofifa.com/player/240126
12948,200703,R. Siemaszko,Rafał Siemaszko,30,Poland,Arka Gdynia,https://cdn.sofifa.org/48/18/players/200703.png,ST,63,63,€350K,€2K,https://sofifa.com/player/200703
12949,222463,O. Khan,Otis Khan,20,England,Yeovil Town,https://cdn.sofifa.org/48/18/players/222463.png,"LW, RW, RM",63,75,€650K,€2K,https://sofifa.com/player/222463
12950,228863,T. Heintz,Tobias Heintz,18,Norway,Sarpsborg 08 FF,https://cdn.sofifa.org/48/18/players/228863.png,"LM, ST",63,75,€600K,€1K,https://sofifa.com/player/228863
12951,237055,O. Zubkov,Oleksandr Zubkov,20,Ukraine,Shakhtar Donetsk,https://cdn.sofifa.org/48/18/players/237055.png,"CAM, RM",63,73,€600K,€1K,https://sofifa.com/player/237055
12952,232448,K. Seki,Kentaro Seki,31,Japan,Vegalta Sendai,https://cdn.sofifa.org/48/18/players/232448.png,GK,62,62,€180K,€1K,https://sofifa.com/player/232448
12953,233728,M. Doucouré,Mamadou Doucouré,19,France,Borussia Mönchengladbach,https://cdn.sofifa.org/48/18/players/233728.png,CB,62,82,€600K,€3K,https://sofifa.com/player/233728
12954,221953,B. Whitfield,Ben Whitfield,21,England,Port Vale,https://cdn.sofifa.org/48/18/players/221953.png,"CAM, CM, RM",62,76,€675K,€8K,https://sofifa.com/player/221953
12955,184065,S. Zizzo,Sal Zizzo,30,United States,New York Red Bulls,https://cdn.sofifa.org/48/18/players/184065.png,"RB, RWB",62,62,€220K,€2K,https://sofifa.com/player/184065
12956,212994,R. Healey,Rhys Healey,22,England,Cardiff City,https://cdn.sofifa.org/48/18/players/212994.png,ST,62,71,€475K,€5K,https://sofifa.com/player/212994
12957,235010,João Pinho,João Paulo Silva Pinho,25,Portugal,FC Paços de Ferreira,https://cdn.sofifa.org/48/18/players/235010.png,GK,62,66,€280K,€2K,https://sofifa.com/player/235010
12958,241922,Miguel Martín,Miguel Martín Fernández,19,Spain,Sevilla Atlético,https://cdn.sofifa.org/48/18/players/241922.png,ST,62,71,€450K,€1K,https://sofifa.com/player/241922
12959,200195,Ramón,Ramón Rodríguez da Silva,26,Brazil,SønderjyskE,https://cdn.sofifa.org/48/18/players/200195.png,RB,62,63,€290K,€3K,https://sofifa.com/player/200195
12960,204291,A. Nabi,Adil Nabi,23,England,Peterborough United,https://cdn.sofifa.org/48/18/players/204291.png,ST,62,68,€425K,€2K,https://sofifa.com/player/204291
12961,232708,M. Valenzuela,Milton Valenzuela,18,Argentina,Newell's Old Boys,https://cdn.sofifa.org/48/18/players/232708.png,LB,62,77,€550K,€2K,https://sofifa.com/player/232708
12962,200965,S. Altama,Sanaa Altama,26,Chad,La Berrichonne de Châteauroux,https://cdn.sofifa.org/48/18/players/200965.png,CDM,62,65,€325K,€1K,https://sofifa.com/player/200965
12963,213509,Lucas,Lucas Alves de Araujo,24,Brazil,FC Luzern,https://cdn.sofifa.org/48/18/players/213509.png,CB,62,66,€325K,€2K,https://sofifa.com/player/213509
12964,236805,C. Setola,Carmine Setola,18,Italy,Cesena,https://cdn.sofifa.org/48/18/players/236805.png,"LB, LM",62,82,€550K,€1K,https://sofifa.com/player/236805
12965,237317,R. Macek,Roman Macek,20,Czech Republic,Cremonese,https://cdn.sofifa.org/48/18/players/237317.png,"CM, CAM",62,74,€525K,€1K,https://sofifa.com/player/237317
12966,157190,J. Russell,John Russell,32,Republic of Ireland,Sligo Rovers,https://cdn.sofifa.org/48/18/players/157190.png,CM,62,62,€230K,€1K,https://sofifa.com/player/157190
12967,223750,D. Steininger,Daniel Steininger,22,Germany,SpVgg Greuther Fürth,https://cdn.sofifa.org/48/18/players/223750.png,RM,62,70,€450K,€2K,https://sofifa.com/player/223750
12968,229126,J. Clarke,James Clarke,27,England,Bristol Rovers,https://cdn.sofifa.org/48/18/players/229126.png,"CB, RB",62,62,€260K,€2K,https://sofifa.com/player/229126
12969,238342,K. Abrahams,Kurt Abrahams,20,South Africa,Sint-Truidense VV,https://cdn.sofifa.org/48/18/players/238342.png,CAM,62,72,€500K,€2K,https://sofifa.com/player/238342
12970,232455,H. Futami,Hiroshi Futami,25,Japan,Shimizu S-Pulse,https://cdn.sofifa.org/48/18/players/232455.png,"CB, LB",62,62,€270K,€1K,https://sofifa.com/player/232455
12971,204296,T. Vastić,Toni Vastić,24,Austria,FK Austria Wien,https://cdn.sofifa.org/48/18/players/204296.png,ST,62,65,€400K,€4K,https://sofifa.com/player/204296
12972,212488,Quique Cebriá,Enrique Cebriá Alcover,22,Spain,SD Eibar,https://cdn.sofifa.org/48/18/players/212488.png,GK,62,71,€350K,€2K,https://sofifa.com/player/212488
12973,222472,D. Granli,Daniel Granli,23,Norway,Stabæk Fotball,https://cdn.sofifa.org/48/18/players/222472.png,"RB, LB",62,71,€400K,€1K,https://sofifa.com/player/222472
12974,228616,D. Bertaud,Dimitry Bertaud,19,France,Montpellier Hérault SC,https://cdn.sofifa.org/48/18/players/228616.png,GK,62,76,€525K,€2K,https://sofifa.com/player/228616
12975,231944,Woo Chan Yang,Chan Yang Woo,20,Korea Republic,Pohang Steelers,https://cdn.sofifa.org/48/18/players/231944.png,"LB, RB, LM",62,76,€600K,€2K,https://sofifa.com/player/231944
12976,239624,B. Rubio,Brian Rubio,20,Mexico,Tigres U.A.N.L.,https://cdn.sofifa.org/48/18/players/239624.png,ST,62,70,€450K,€9K,https://sofifa.com/player/239624
12977,201993,A. Tveter,Alexander Ruud Tveter,26,Norway,Halmstads BK,https://cdn.sofifa.org/48/18/players/201993.png,ST,62,63,€375K,€1K,https://sofifa.com/player/201993
12978,215817,D. Islamovic,Dino Islamovic,23,Sweden,Östersunds FK,https://cdn.sofifa.org/48/18/players/215817.png,ST,62,69,€425K,€1K,https://sofifa.com/player/215817
12979,221961,A. Torralvo,Amaury Torralvo,23,Colombia,La Equidad,https://cdn.sofifa.org/48/18/players/221961.png,LM,62,68,€425K,€1K,https://sofifa.com/player/221961
12980,232713,D. Sappa,Daniel Sappa,22,Argentina,Estudiantes de La Plata,https://cdn.sofifa.org/48/18/players/232713.png,GK,62,71,€350K,€2K,https://sofifa.com/player/232713
12981,240905,C. Aydın,Canberk Aydın,23,Turkey,Kayserispor,https://cdn.sofifa.org/48/18/players/240905.png,RB,62,67,€350K,€2K,https://sofifa.com/player/240905
12982,224779,Hendrio,Hendrio Araujo da Silva,23,Brazil,FC Paços de Ferreira,https://cdn.sofifa.org/48/18/players/224779.png,LW,62,68,€425K,€2K,https://sofifa.com/player/224779
12983,240651,Duarte Valente,Duarte Beirão Valente,17,Portugal,Estoril Praia,https://cdn.sofifa.org/48/18/players/240651.png,"CM, CDM",62,72,€425K,€1K,https://sofifa.com/player/240651
12984,163852,D. Sołdecki,Dawid Sołdecki,30,Poland,Arka Gdynia,https://cdn.sofifa.org/48/18/players/163852.png,"CB, CDM",62,62,€230K,€1K,https://sofifa.com/player/163852
12985,233484,A. Campbell,Allan Campbell,18,Scotland,Motherwell,https://cdn.sofifa.org/48/18/players/233484.png,"CDM, CM",62,76,€575K,€1K,https://sofifa.com/player/233484
12986,240652,F. Brignani,Fabrizio Brignani,19,Italy,Bologna,https://cdn.sofifa.org/48/18/players/240652.png,CB,62,76,€600K,€4K,https://sofifa.com/player/240652
12987,198414,R. Spiegel,Raphael Spiegel,24,Switzerland,Boavista FC,https://cdn.sofifa.org/48/18/players/198414.png,GK,62,67,€290K,€1K,https://sofifa.com/player/198414
12988,224270,B. Gschweidl,Bernd Gschweidl,21,Austria,Wolfsberger AC,https://cdn.sofifa.org/48/18/players/224270.png,ST,62,71,€475K,€3K,https://sofifa.com/player/224270
12989,232974,H. Hatao,Hiroto Hatao,26,Japan,Ventforet Kofu,https://cdn.sofifa.org/48/18/players/232974.png,CB,62,65,€325K,€1K,https://sofifa.com/player/232974
12990,229135,M. Hauptmeijer,Mike Hauptmeijer,20,Netherlands,PEC Zwolle,https://cdn.sofifa.org/48/18/players/229135.png,GK,62,72,€375K,€1K,https://sofifa.com/player/229135
12991,229647,C. Køhler,Christian Køhler,21,Denmark,FC Helsingør,https://cdn.sofifa.org/48/18/players/229647.png,CM,62,74,€525K,€2K,https://sofifa.com/player/229647
12992,233487,R. McGree,Riley McGree,18,Australia,Newcastle Jets,https://cdn.sofifa.org/48/18/players/233487.png,"CM, CDM",62,74,€500K,€2K,https://sofifa.com/player/233487
12993,241935,F. Kusic,Filip Kusic,21,Germany,1. FC Köln,https://cdn.sofifa.org/48/18/players/241935.png,"CB, RB",62,72,€425K,€4K,https://sofifa.com/player/241935
12994,202768,E. Johnson,Elliott Johnson,22,England,Barnet,https://cdn.sofifa.org/48/18/players/202768.png,LB,62,67,€350K,€2K,https://sofifa.com/player/202768
12995,228368,J. Sterry,Jamie Sterry,21,England,Newcastle United,https://cdn.sofifa.org/48/18/players/228368.png,"RB, RWB",62,71,€400K,€8K,https://sofifa.com/player/228368
12996,230928,A. Sorge,Alexander Sorge,24,Germany,FSV Zwickau,https://cdn.sofifa.org/48/18/players/230928.png,CB,62,67,€350K,€1K,https://sofifa.com/player/230928
12997,232977,R. Shinzato,Ryo Shinzato,26,Japan,Júbilo Iwata,https://cdn.sofifa.org/48/18/players/232977.png,CB,62,63,€300K,€1K,https://sofifa.com/player/232977
12998,241169,Borja Estepa,Borja Estepa Muñoz,18,Spain,Córdoba CF,https://cdn.sofifa.org/48/18/players/241169.png,"ST, RW",62,75,€550K,€2K,https://sofifa.com/player/241169
12999,180753,M. Bridge,Mark Bridge,31,Australia,Western Sydney Wanderers,https://cdn.sofifa.org/48/18/players/180753.png,"LW, ST, CAM",62,62,€270K,€2K,https://sofifa.com/player/180753
13000,199442,M. Grgic,Mario Grgic,25,Austria,SV Mattersburg,https://cdn.sofifa.org/48/18/players/199442.png,CM,62,65,€375K,€4K,https://sofifa.com/player/199442
13001,232978,M. Matsuhashi,Masaru Matsuhashi,32,Japan,Ventforet Kofu,https://cdn.sofifa.org/48/18/players/232978.png,"RWB, RM",62,62,€170K,€1K,https://sofifa.com/player/232978
13002,235026,O. Richards,Omar Richards,18,England,Reading,https://cdn.sofifa.org/48/18/players/235026.png,LB,62,80,€550K,€3K,https://sofifa.com/player/235026
13003,240658,S. Kiyine,Sofian Kiyine,19,Morocco,Salernitana,https://cdn.sofifa.org/48/18/players/240658.png,"RM, CM",62,75,€575K,€2K,https://sofifa.com/player/240658
13004,208915,A. Abbas,Ahmad Mohammed Abbas,32,Saudi Arabia,Al Faisaly,https://cdn.sofifa.org/48/18/players/208915.png,CDM,62,62,€170K,€4K,https://sofifa.com/player/208915
13005,218387,N. Espinoza,Nelson Espinoza,21,Chile,Universidad de Chile,https://cdn.sofifa.org/48/18/players/218387.png,GK,62,73,€400K,€1K,https://sofifa.com/player/218387
13006,227603,P. Kpozo,Patrick Kpozo,19,Ghana,Östersunds FK,https://cdn.sofifa.org/48/18/players/227603.png,"LB, LWB",62,72,€400K,€1K,https://sofifa.com/player/227603
13007,230163,A. Frizzell,Adam Frizzell,19,Scotland,Kilmarnock,https://cdn.sofifa.org/48/18/players/230163.png,"CAM, CM, RM",62,77,€650K,€1K,https://sofifa.com/player/230163
13008,238611,H. Bilal,Hasan Bilal,19,Turkey,Kasimpaşa SK,https://cdn.sofifa.org/48/18/players/238611.png,"LM, RM",62,74,€525K,€2K,https://sofifa.com/player/238611
13009,212756,Lee Hoo Gwon,Hoo Gwon Lee,26,Korea Republic,Pohang Steelers,https://cdn.sofifa.org/48/18/players/212756.png,"CDM, CM, LB, RB",62,62,€260K,€2K,https://sofifa.com/player/212756
13010,223508,M. Paye,Mour Paye,23,France,ES Troyes AC,https://cdn.sofifa.org/48/18/players/223508.png,"ST, RW, LW",62,67,€400K,€4K,https://sofifa.com/player/223508
